url_count,ip_url_count,suspicious_tld_count,long_url_count,urgent_count,credential_count,threat_count,reply_to_mismatch,attachment_count,suspicious_attachment_count,text_length,exclamation_count,label
5,0,0,4,0,0,1,0,1,0,2767,3,0
3,0,0,3,0,1,1,0,3,0,2340,0,0
0,0,0,0,1,1,0,0,0,0,1890,1,0
0,0,0,0,0,0,0,0,1,0,2851,3,0
1,0,0,0,0,1,0,0,2,0,218,3,0
0,0,0,0,1,1,0,0,1,0,1226,2,0
4,0,0,4,1,0,1,0,1,0,300,1,0
5,0,0,4,0,1,1,0,2,0,269,2,0
0,0,0,0,1,0,0,0,1,0,2449,3,0
4,0,0,0,0,1,1,0,2,0,434,2,0
1,0,0,0,1,1,1,0,1,0,1396,2,0
4,0,0,1,1,0,0,0,0,0,1062,0,0
1,0,0,1,0,0,0,0,2,0,1777,1,0
4,0,0,0,0,1,1,0,3,0,2963,3,0
2,0,0,1,1,0,0,0,3,0,2379,0,0
1,0,0,1,1,1,0,0,1,0,1477,3,0
4,0,0,0,0,1,0,0,2,0,2744,1,0
1,0,0,0,1,1,0,0,2,0,2180,3,0
0,0,0,0,1,0,0,0,0,0,1195,3,0
4,0,0,4,1,1,1,0,1,0,2525,3,0
2,0,0,0,1,1,0,0,2,0,100,1,0
3,0,0,0,0,0,1,0,2,0,1302,1,0
4,0,0,0,1,1,0,0,0,0,1388,1,0
5,0,0,1,1,1,1,0,2,0,2503,2,0
4,0,0,3,0,1,0,0,0,0,1204,0,0
4,0,0,1,0,1,0,0,0,0,1865,2,0
5,0,0,4,1,1,1,0,0,0,1091,1,0
5,0,0,3,0,1,0,0,2,0,2540,2,0
4,0,0,0,1,0,1,0,2,0,787,0,0
3,0,0,2,1,1,1,0,3,0,141,3,0
0,0,0,0,1,0,1,0,0,0,1190,0,0
2,0,0,1,0,0,0,0,1,0,2487,0,0
2,0,0,2,1,1,0,0,2,0,2490,1,0
4,0,0,2,0,1,0,0,1,0,1588,0,0
4,0,0,4,0,1,1,0,2,0,1321,3,0
0,0,0,0,0,0,0,0,3,0,870,0,0
3,0,0,1,1,1,0,0,2,0,2986,1,0
2,0,0,2,1,1,1,0,3,0,2002,2,0
1,0,0,0,1,0,1,0,0,0,1656,2,0
4,0,0,4,0,1,0,0,0,0,1481,3,0
5,0,0,0,1,0,0,0,0,0,408,2,0
0,0,0,0,0,1,1,0,3,0,2916,1,0
3,0,0,1,0,1,0,0,3,0,2145,3,0
1,0,0,0,0,0,0,0,1,0,1805,2,0
3,0,0,0,1,0,1,0,1,0,2859,0,0
4,0,0,1,0,0,0,0,1,0,736,3,0
0,0,0,0,0,0,0,0,2,0,385,1,0
2,0,0,1,1,1,0,0,1,0,2265,0,0
0,0,0,0,1,1,1,0,1,0,2838,1,0
2,0,0,0,1,1,1,0,0,0,117,3,0
5,0,0,1,0,1,1,0,3,0,1829,0,0
3,0,0,3,1,1,1,0,1,0,2410,0,0
3,0,0,3,1,0,1,0,3,0,474,0,0
0,0,0,0,0,0,0,0,1,0,409,2,0
3,0,0,2,1,0,0,0,0,0,2774,2,0
5,0,0,2,1,0,1,0,2,0,1405,0,0
2,0,0,1,0,1,1,0,2,0,514,1,0
2,0,0,1,1,0,1,0,0,0,868,3,0
5,0,0,3,0,1,0,0,2,0,1635,0,0
3,0,0,1,1,0,0,0,0,0,1705,1,0
1,0,0,1,0,0,0,0,2,0,282,2,0
3,0,0,0,0,1,0,0,0,0,464,1,0
1,0,0,1,1,0,1,0,0,0,812,0,0
4,0,0,3,0,1,0,0,1,0,1305,3,0
0,0,0,0,0,1,0,0,3,0,1557,0,0
3,0,0,2,1,0,1,0,0,0,337,2,0
5,0,0,1,0,1,1,0,2,0,1742,1,0
2,0,0,0,0,0,0,0,0,0,1188,1,0
1,0,0,1,0,0,0,0,1,0,123,1,0
0,0,0,0,0,1,0,0,1,0,1344,0,0
1,0,0,1,0,0,1,0,0,0,901,3,0
0,0,0,0,1,0,0,0,1,0,2340,3,0
1,0,0,1,0,1,1,0,2,0,852,3,0
2,0,0,1,0,0,1,0,1,0,139,3,0
2,0,0,1,1,0,0,0,1,0,2805,0,0
4,0,0,1,0,0,0,0,3,0,2463,0,0
1,0,0,0,1,1,1,0,1,0,2215,1,0
4,0,0,3,1,0,0,0,2,0,675,0,0
5,0,0,1,1,1,1,0,1,0,1819,0,0
5,0,0,4,1,0,0,0,2,0,2694,0,0
3,0,0,0,0,1,1,0,2,0,176,1,0
0,0,0,0,1,0,0,0,3,0,1111,1,0
5,0,0,1,1,0,1,0,3,0,922,3,0
0,0,0,0,1,1,1,0,3,0,2701,0,0
1,0,0,0,1,0,0,0,2,0,610,1,0
3,0,0,1,0,0,0,0,0,0,939,1,0
1,0,0,0,1,0,0,0,0,0,560,2,0
1,0,0,0,0,0,1,0,1,0,2572,2,0
4,0,0,2,1,1,1,0,0,0,2242,0,0
0,0,0,0,1,1,0,0,1,0,2114,0,0
1,0,0,0,1,0,1,0,1,0,1015,0,0
4,0,0,3,0,0,1,0,0,0,1625,1,0
2,0,0,1,1,1,0,0,0,0,1457,3,0
1,0,0,1,1,1,1,0,3,0,1656,2,0
1,0,0,0,1,1,1,0,0,0,2320,2,0
5,0,0,0,1,1,0,0,3,0,871,2,0
2,0,0,0,0,1,0,0,2,0,2018,0,0
2,0,0,1,0,0,0,0,0,0,301,1,0
4,0,0,0,0,1,1,0,1,0,2184,2,0
2,0,0,0,0,1,0,0,0,0,1692,0,0
0,0,0,0,1,1,0,0,2,0,2501,2,0
1,0,0,1,1,1,0,0,0,0,1047,3,0
4,0,0,1,0,1,0,0,0,0,2975,0,0
3,0,0,0,0,0,1,0,0,0,1307,0,0
2,0,0,2,0,0,1,0,2,0,1842,3,0
5,0,0,2,1,0,1,0,3,0,551,0,0
2,0,0,2,0,1,0,0,0,0,1786,1,0
3,0,0,3,1,0,0,0,0,0,1621,1,0
4,0,0,1,1,0,1,0,1,0,2244,0,0
4,0,0,2,1,1,0,0,2,0,1183,0,0
4,0,0,3,0,0,1,0,1,0,2801,1,0
5,0,0,2,1,1,0,0,3,0,208,0,0
3,0,0,0,0,1,0,0,1,0,1677,3,0
5,0,0,5,0,0,0,0,2,0,549,2,0
2,0,0,0,0,0,1,0,2,0,1571,2,0
1,0,0,0,1,1,1,0,1,0,1380,3,0
1,0,0,1,1,0,0,0,1,0,2959,3,0
1,0,0,0,1,0,1,0,2,0,1404,2,0
1,0,0,0,0,1,1,0,3,0,1993,2,0
0,0,0,0,1,1,0,0,0,0,2956,3,0
1,0,0,1,0,0,0,0,0,0,908,1,0
5,0,0,0,1,0,0,0,0,0,1576,1,0
2,0,0,0,0,0,1,0,3,0,1564,3,0
3,0,0,1,0,1,1,0,1,0,626,0,0
0,0,0,0,0,1,1,0,1,0,1525,1,0
5,0,0,3,1,0,1,0,2,0,316,3,0
0,0,0,0,0,0,1,0,1,0,2867,1,0
3,0,0,2,0,0,0,0,2,0,1165,3,0
4,0,0,0,1,1,1,0,2,0,2402,1,0
3,0,0,0,1,0,1,0,1,0,2692,3,0
2,0,0,1,0,1,1,0,1,0,2518,2,0
5,0,0,5,0,1,1,0,3,0,1101,3,0
0,0,0,0,0,1,1,0,1,0,1565,3,0
5,0,0,2,1,0,0,0,2,0,1035,2,0
4,0,0,3,0,1,0,0,2,0,2064,1,0
5,0,0,2,1,0,0,0,3,0,1992,0,0
4,0,0,4,1,1,1,0,3,0,419,3,0
4,0,0,4,0,1,0,0,3,0,2247,2,0
5,0,0,3,1,1,0,0,3,0,734,0,0
4,0,0,4,0,0,1,0,1,0,2108,2,0
2,0,0,0,0,0,1,0,3,0,1689,2,0
1,0,0,0,1,1,1,0,2,0,2257,2,0
0,0,0,0,1,1,1,0,0,0,2533,3,0
4,0,0,2,0,1,1,0,2,0,2018,1,0
2,0,0,1,1,0,1,0,1,0,564,2,0
1,0,0,1,0,1,0,0,0,0,2675,3,0
1,0,0,1,0,1,0,0,3,0,2576,2,0
0,0,0,0,0,1,1,0,2,0,1011,1,0
4,0,0,0,1,0,1,0,0,0,2516,0,0
0,0,0,0,0,1,1,0,0,0,464,2,0
5,0,0,3,1,1,0,0,2,0,1604,3,0
4,0,0,1,1,0,0,0,1,0,902,3,0
2,0,0,1,1,1,0,0,3,0,2627,3,0
2,0,0,1,1,1,1,0,3,0,2106,0,0
2,0,0,2,1,0,1,0,0,0,1392,1,0
1,0,0,0,1,1,0,0,2,0,2455,2,0
4,0,0,2,0,1,0,0,0,0,2657,3,0
3,0,0,0,1,1,0,0,2,0,2188,2,0
4,0,0,2,1,1,0,0,2,0,2750,0,0
3,0,0,3,0,0,0,0,3,0,2026,1,0
5,0,0,5,1,1,0,0,1,0,2764,0,0
3,0,0,0,0,0,0,0,1,0,1369,3,0
0,0,0,0,1,0,1,0,3,0,1281,2,0
3,0,0,0,0,0,0,0,0,0,2396,0,0
3,0,0,2,0,0,0,0,0,0,494,1,0
2,0,0,1,0,1,0,0,1,0,1067,3,0
0,0,0,0,1,1,0,0,3,0,2618,2,0
2,0,0,0,0,1,1,0,2,0,2614,2,0
3,0,0,0,0,0,1,0,0,0,923,1,0
4,0,0,2,0,1,1,0,2,0,859,3,0
5,0,0,1,1,1,1,0,0,0,2193,2,0
1,0,0,0,0,0,0,0,3,0,291,2,0
4,0,0,0,1,1,1,0,0,0,577,2,0
3,0,0,3,1,1,1,0,2,0,317,0,0
1,0,0,1,0,0,0,0,2,0,1181,2,0
1,0,0,1,1,0,0,0,1,0,2603,1,0
4,0,0,1,1,0,1,0,2,0,1661,2,0
4,0,0,0,1,0,1,0,0,0,1753,1,0
0,0,0,0,1,0,1,0,1,0,2415,2,0
2,0,0,2,0,1,1,0,2,0,1814,0,0
5,0,0,1,1,1,1,0,1,0,2847,1,0
1,0,0,0,0,0,0,0,1,0,1397,1,0
5,0,0,1,0,0,0,0,1,0,1548,0,0
5,0,0,3,0,1,0,0,1,0,2631,3,0
2,0,0,2,0,0,1,0,1,0,2842,2,0
4,0,0,4,1,1,1,0,1,0,268,3,0
3,0,0,0,1,0,1,0,2,0,231,2,0
1,0,0,0,1,1,0,0,2,0,2041,3,0
0,0,0,0,0,1,1,0,0,0,1740,0,0
4,0,0,4,1,0,0,0,1,0,905,0,0
2,0,0,1,0,0,1,0,1,0,1512,1,0
1,0,0,0,1,0,0,0,0,0,2740,3,0
4,0,0,3,0,0,0,0,2,0,420,0,0
4,0,0,3,1,1,0,0,3,0,736,2,0
0,0,0,0,0,0,1,0,0,0,1511,1,0
4,0,0,0,0,0,0,0,1,0,2301,2,0
3,0,0,0,0,0,0,0,1,0,2342,0,0
1,0,0,0,0,0,0,0,1,0,574,0,0
5,0,0,3,0,0,1,0,3,0,2771,3,0
1,0,0,0,1,1,1,0,1,0,2861,2,0
3,0,0,0,0,0,0,0,0,0,2376,0,0
3,0,0,2,1,1,1,0,2,0,2834,3,0
4,0,0,0,1,1,1,0,0,0,1225,2,0
1,0,0,0,0,0,1,0,2,0,121,1,0
3,0,0,3,1,0,0,0,3,0,2909,3,0
3,0,0,1,0,0,0,0,1,0,2478,0,0
2,0,0,1,0,1,0,0,1,0,2392,2,0
5,0,0,4,0,0,0,0,1,0,1242,2,0
0,0,0,0,0,1,1,0,0,0,2499,0,0
5,0,0,3,0,1,1,0,1,0,1819,3,0
1,0,0,0,0,0,0,0,2,0,2015,0,0
0,0,0,0,0,1,0,0,0,0,759,1,0
1,0,0,0,1,1,0,0,2,0,1235,0,0
2,0,0,2,0,1,1,0,2,0,2224,1,0
3,0,0,2,0,0,1,0,1,0,925,2,0
0,0,0,0,0,0,0,0,1,0,1923,3,0
0,0,0,0,0,1,1,0,0,0,2451,2,0
3,0,0,1,1,0,0,0,1,0,1923,0,0
3,0,0,0,0,0,1,0,1,0,631,1,0
3,0,0,1,0,0,1,0,0,0,964,3,0
3,0,0,3,1,0,1,0,3,0,1189,1,0
1,0,0,1,1,1,0,0,0,0,2276,2,0
0,0,0,0,1,0,0,0,3,0,1192,1,0
4,0,0,0,0,0,1,0,0,0,2099,3,0
2,0,0,1,0,0,1,0,1,0,2776,2,0
5,0,0,4,0,1,1,0,1,0,2721,2,0
0,0,0,0,0,0,0,0,2,0,1000,1,0
5,0,0,1,0,1,0,0,2,0,2912,0,0
4,0,0,4,0,1,1,0,3,0,1204,1,0
1,0,0,0,1,0,1,0,3,0,1459,0,0
0,0,0,0,1,0,1,0,2,0,1249,3,0
3,0,0,2,1,0,1,0,3,0,1879,1,0
4,0,0,3,1,0,1,0,2,0,970,2,0
5,0,0,5,1,0,1,0,1,0,1665,0,0
0,0,0,0,1,0,0,0,0,0,2300,0,0
2,0,0,2,0,1,0,0,0,0,2793,1,0
4,0,0,0,0,1,0,0,1,0,2245,0,0
4,0,0,3,1,0,1,0,1,0,2931,1,0
1,0,0,1,1,1,0,0,2,0,1628,3,0
4,0,0,3,0,0,0,0,3,0,1796,3,0
2,0,0,1,0,1,0,0,1,0,430,3,0
1,0,0,0,0,0,0,0,2,0,2050,0,0
5,0,0,5,0,1,0,0,1,0,315,3,0
0,0,0,0,1,0,1,0,0,0,668,2,0
2,0,0,1,1,0,0,0,0,0,621,2,0
3,0,0,0,0,0,0,0,1,0,1182,3,0
1,0,0,1,1,0,0,0,3,0,2807,2,0
3,0,0,3,1,1,0,0,1,0,452,2,0
0,0,0,0,0,1,1,0,1,0,1658,0,0
3,0,0,0,0,1,0,0,3,0,848,0,0
4,0,0,4,0,0,1,0,1,0,653,0,0
2,0,0,2,0,1,0,0,3,0,328,2,0
2,0,0,0,1,1,1,0,3,0,488,1,0
0,0,0,0,0,1,1,0,1,0,2228,2,0
0,0,0,0,0,1,0,0,3,0,954,1,0
0,0,0,0,1,0,1,0,0,0,1394,0,0
4,0,0,0,0,0,1,0,2,0,2093,1,0
1,0,0,1,0,0,1,0,1,0,2334,2,0
5,0,0,1,1,1,1,0,1,0,115,1,0
1,0,0,0,0,0,0,0,1,0,663,1,0
4,0,0,3,0,1,0,0,1,0,634,0,0
4,0,0,3,1,0,1,0,0,0,226,2,0
0,0,0,0,1,0,1,0,0,0,243,1,0
4,0,0,2,1,0,0,0,1,0,2070,1,0
2,0,0,0,0,0,0,0,3,0,758,0,0
2,0,0,1,0,1,0,0,1,0,724,1,0
2,0,0,1,1,1,0,0,1,0,2718,3,0
4,0,0,2,0,1,1,0,3,0,855,1,0
5,0,0,3,0,0,0,0,2,0,2665,2,0
1,0,0,0,1,1,1,0,0,0,628,0,0
0,0,0,0,0,0,0,0,3,0,2716,2,0
5,0,0,3,0,1,1,0,2,0,497,1,0
5,0,0,3,0,0,1,0,0,0,1363,2,0
3,0,0,0,1,0,0,0,2,0,2806,1,0
1,0,0,1,0,1,1,0,3,0,2389,3,0
0,0,0,0,1,0,1,0,0,0,2571,2,0
3,0,0,2,1,0,0,0,0,0,1089,0,0
2,0,0,2,1,1,0,0,2,0,397,1,0
5,0,0,3,0,0,1,0,1,0,2171,3,0
0,0,0,0,1,1,1,0,1,0,2106,1,0
4,0,0,4,0,1,1,0,3,0,464,2,0
5,0,0,3,0,1,1,0,3,0,545,0,0
2,0,0,1,0,1,0,0,2,0,1529,3,0
2,0,0,1,1,1,1,0,2,0,2426,3,0
2,0,0,1,0,1,1,0,3,0,699,2,0
1,0,0,1,0,0,0,0,0,0,2307,3,0
4,0,0,0,1,0,0,0,0,0,2123,3,0
0,0,0,0,0,0,1,0,0,0,832,3,0
1,0,0,1,0,1,0,0,1,0,389,2,0
3,0,0,2,1,1,0,0,2,0,2017,1,0
3,0,0,0,1,0,0,0,2,0,490,0,0
3,0,0,1,1,1,0,0,0,0,600,2,0
3,0,0,0,1,1,1,0,1,0,721,1,0
1,0,0,1,1,0,0,0,0,0,2401,0,0
3,0,0,3,1,0,0,0,1,0,2017,3,0
0,0,0,0,0,1,0,0,0,0,2005,2,0
3,0,0,1,0,0,1,0,2,0,2222,3,0
2,0,0,0,1,0,1,0,3,0,282,2,0
5,0,0,1,1,1,1,0,0,0,546,1,0
4,0,0,4,1,1,1,0,1,0,1304,3,0
1,0,0,1,0,1,1,0,2,0,453,1,0
3,0,0,0,1,1,0,0,2,0,1394,2,0
1,0,0,1,0,1,1,0,2,0,453,0,0
1,0,0,0,1,0,1,0,0,0,1926,0,0
0,0,0,0,1,0,1,0,0,0,1745,3,0
0,0,0,0,0,1,1,0,0,0,477,3,0
4,0,0,0,0,0,1,0,3,0,428,1,0
5,0,0,1,1,0,0,0,0,0,545,3,0
0,0,0,0,0,0,0,0,2,0,1857,2,0
0,0,0,0,0,0,0,0,2,0,449,2,0
4,0,0,3,0,0,1,0,1,0,1219,2,0
4,0,0,1,0,1,1,0,3,0,2581,1,0
4,0,0,3,0,1,0,0,2,0,1796,1,0
2,0,0,0,0,1,1,0,2,0,2054,1,0
3,0,0,1,0,0,0,0,0,0,221,3,0
0,0,0,0,0,1,0,0,2,0,339,0,0
3,0,0,1,0,1,1,0,2,0,2402,0,0
1,0,0,0,0,0,0,0,0,0,1991,0,0
0,0,0,0,1,1,1,0,1,0,1454,3,0
0,0,0,0,0,1,0,0,0,0,2361,3,0
4,0,0,0,1,1,0,0,2,0,1802,1,0
4,0,0,3,1,0,0,0,2,0,1703,0,0
3,0,0,2,0,0,0,0,0,0,1966,3,0
0,0,0,0,0,1,0,0,0,0,1029,0,0
0,0,0,0,0,0,1,0,3,0,658,2,0
1,0,0,0,1,1,1,0,3,0,2180,1,0
1,0,0,1,0,0,0,0,3,0,1080,1,0
3,0,0,1,1,0,0,0,1,0,930,1,0
0,0,0,0,0,0,0,0,3,0,394,3,0
1,0,0,1,0,1,1,0,2,0,189,2,0
4,0,0,2,1,0,0,0,2,0,2942,2,0
5,0,0,5,1,0,0,0,3,0,264,2,0
1,0,0,0,0,1,1,0,3,0,2048,1,0
1,0,0,0,0,1,1,0,1,0,1884,3,0
3,0,0,2,1,0,1,0,1,0,1343,3,0
5,0,0,4,0,0,1,0,0,0,940,2,0
1,0,0,0,1,0,0,0,1,0,198,0,0
4,0,0,0,1,1,1,0,3,0,2532,3,0
3,0,0,1,1,1,0,0,1,0,1544,1,0
5,0,0,5,0,1,0,0,2,0,555,1,0
4,0,0,2,0,0,1,0,1,0,2485,2,0
5,0,0,5,0,0,1,0,0,0,1822,2,0
4,0,0,2,0,1,0,0,1,0,881,3,0
2,0,0,2,1,1,1,0,2,0,730,1,0
5,0,0,1,0,0,1,0,3,0,2139,0,0
1,0,0,0,0,0,0,0,1,0,2784,3,0
3,0,0,3,0,1,1,0,3,0,1451,3,0
2,0,0,2,1,0,0,0,0,0,1604,3,0
0,0,0,0,1,1,0,0,1,0,1163,2,0
1,0,0,0,1,1,1,0,2,0,1346,3,0
4,0,0,4,0,1,1,0,1,0,2914,3,0
2,0,0,1,0,0,1,0,2,0,2361,2,0
1,0,0,0,1,1,1,0,1,0,1855,1,0
3,0,0,0,1,1,1,0,3,0,2906,1,0
0,0,0,0,0,1,1,0,0,0,1290,3,0
0,0,0,0,1,1,1,0,1,0,1180,2,0
3,0,0,0,0,0,0,0,3,0,2940,2,0
5,0,0,5,0,1,0,0,0,0,376,3,0
3,0,0,2,0,1,1,0,1,0,809,3,0
4,0,0,1,1,1,0,0,2,0,2815,3,0
4,0,0,4,1,1,1,0,3,0,1404,2,0
1,0,0,0,0,1,1,0,3,0,1539,3,0
4,0,0,4,1,1,0,0,1,0,2041,2,0
3,0,0,0,1,0,1,0,2,0,2010,1,0
5,0,0,0,0,1,0,0,0,0,1749,1,0
5,0,0,2,1,1,1,0,0,0,1721,0,0
0,0,0,0,0,0,1,0,0,0,2026,1,0
1,0,0,1,0,1,1,0,3,0,958,2,0
3,0,0,1,1,0,1,0,0,0,1854,2,0
3,0,0,1,0,0,0,0,1,0,1504,1,0
2,0,0,1,0,1,1,0,2,0,2681,0,0
0,0,0,0,0,1,0,0,0,0,1154,1,0
2,0,0,1,0,1,0,0,1,0,2673,1,0
3,0,0,3,1,1,0,0,2,0,1148,0,0
0,0,0,0,0,0,1,0,1,0,2001,1,0
4,0,0,3,1,1,1,0,1,0,390,2,0
4,0,0,2,1,0,1,0,2,0,2605,2,0
1,0,0,1,0,0,1,0,3,0,741,3,0
2,0,0,1,1,1,0,0,3,0,1958,3,0
5,0,0,5,0,0,0,0,2,0,1002,1,0
1,0,0,1,1,0,1,0,1,0,1518,3,0
3,0,0,3,1,0,1,0,2,0,443,1,0
1,0,0,1,1,0,0,0,2,0,2220,1,0
3,0,0,3,0,1,1,0,3,0,2698,0,0
2,0,0,1,0,0,1,0,3,0,1619,0,0
0,0,0,0,1,0,0,0,2,0,1045,0,0
5,0,0,5,0,1,1,0,0,0,156,1,0
4,0,0,4,0,1,0,0,2,0,277,2,0
3,0,0,3,0,0,1,0,2,0,2847,1,0
5,0,0,0,0,0,0,0,0,0,1950,1,0
4,0,0,3,1,0,0,0,1,0,755,2,0
4,0,0,2,0,1,1,0,3,0,455,0,0
4,0,0,2,0,1,1,0,2,0,1710,0,0
5,0,0,5,0,1,1,0,2,0,2533,3,0
5,0,0,2,1,1,1,0,1,0,2176,0,0
5,0,0,1,1,1,1,0,3,0,999,1,0
5,0,0,4,1,0,0,0,3,0,1875,0,0
0,0,0,0,0,0,0,0,2,0,2276,3,0
0,0,0,0,0,0,0,0,0,0,1576,3,0
5,0,0,0,1,0,0,0,3,0,2384,2,0
5,0,0,2,1,0,1,0,3,0,1683,3,0
2,0,0,0,0,1,0,0,1,0,234,2,0
5,0,0,1,1,0,0,0,1,0,954,2,0
5,0,0,2,0,1,0,0,2,0,2208,0,0
5,0,0,0,0,1,0,0,2,0,1072,1,0
0,0,0,0,1,1,1,0,1,0,2210,3,0
5,0,0,1,0,1,0,0,3,0,563,1,0
4,0,0,0,1,1,0,0,3,0,914,3,0
0,0,0,0,1,0,1,0,1,0,1110,2,0
4,0,0,0,0,1,1,0,2,0,908,3,0
5,0,0,0,1,0,0,0,0,0,2711,3,0
3,0,0,2,1,1,0,0,3,0,2285,0,0
1,0,0,1,0,1,1,0,2,0,1610,0,0
5,0,0,3,1,0,1,0,3,0,1293,0,0
0,0,0,0,1,0,1,0,1,0,727,3,0
2,0,0,0,1,1,0,0,0,0,2681,1,0
3,0,0,3,1,1,0,0,0,0,2603,0,0
1,0,0,1,0,1,0,0,1,0,2797,1,0
0,0,0,0,0,1,1,0,2,0,590,0,0
2,0,0,2,0,0,0,0,1,0,2247,0,0
1,0,0,1,0,1,1,0,1,0,997,1,0
4,0,0,2,1,0,0,0,2,0,1239,3,0
3,0,0,0,0,0,1,0,3,0,1412,3,0
2,0,0,1,1,1,1,0,1,0,2634,2,0
3,0,0,1,0,0,1,0,1,0,141,2,0
3,0,0,2,1,1,0,0,1,0,2224,2,0
4,0,0,2,1,1,1,0,3,0,1909,3,0
2,0,0,1,1,1,1,0,0,0,1449,1,0
0,0,0,0,1,0,1,0,0,0,2326,3,0
5,0,0,5,1,0,0,0,3,0,1111,0,0
4,0,0,2,1,1,0,0,0,0,1064,3,0
1,0,0,1,1,1,1,0,1,0,1416,2,0
2,0,0,1,1,0,0,0,0,0,1411,3,0
0,0,0,0,1,1,0,0,2,0,337,2,0
4,0,0,1,0,1,0,0,2,0,1499,1,0
5,0,0,2,0,0,1,0,1,0,2613,1,0
3,0,0,0,0,0,0,0,2,0,2846,1,0
3,0,0,0,1,1,0,0,2,0,624,2,0
0,0,0,0,1,0,1,0,1,0,434,0,0
4,0,0,0,1,0,0,0,0,0,230,2,0
4,0,0,2,1,1,0,0,1,0,1012,0,0
3,0,0,2,0,0,1,0,0,0,837,0,0
2,0,0,1,0,0,0,0,3,0,1869,2,0
2,0,0,0,1,1,0,0,3,0,1492,2,0
4,0,0,4,1,0,1,0,1,0,540,2,0
5,0,0,2,0,0,1,0,3,0,1947,0,0
4,0,0,1,0,0,1,0,0,0,650,3,0
1,0,0,1,1,0,0,0,2,0,917,3,0
1,0,0,0,0,1,1,0,1,0,2838,0,0
2,0,0,2,1,0,1,0,2,0,361,1,0
1,0,0,1,1,0,1,0,1,0,160,2,0
5,0,0,4,1,1,0,0,2,0,2217,1,0
3,0,0,2,0,1,1,0,2,0,1432,3,0
5,0,0,4,0,1,1,0,0,0,423,2,0
4,0,0,0,0,0,0,0,3,0,1224,0,0
4,0,0,0,0,1,1,0,0,0,1337,2,0
2,0,0,2,0,0,0,0,1,0,1591,3,0
2,0,0,0,0,1,1,0,0,0,1114,3,0
3,0,0,1,1,1,0,0,0,0,488,1,0
2,0,0,1,0,1,1,0,2,0,2833,0,0
1,0,0,1,1,1,1,0,2,0,371,0,0
1,0,0,1,0,0,0,0,3,0,829,1,0
4,0,0,4,1,1,1,0,1,0,673,2,0
2,0,0,0,0,1,0,0,3,0,1597,2,0
2,0,0,0,1,1,0,0,3,0,204,3,0
1,0,0,0,1,0,1,0,2,0,2345,3,0
1,0,0,1,1,1,0,0,3,0,2370,2,0
4,0,0,0,1,0,1,0,3,0,2507,2,0
5,0,0,5,1,0,1,0,1,0,358,3,0
0,0,0,0,1,1,0,0,0,0,2520,0,0
0,0,0,0,1,0,0,0,3,0,2806,2,0
1,0,0,0,0,1,0,0,3,0,225,0,0
1,0,0,0,1,1,0,0,0,0,2969,2,0
5,0,0,3,0,0,0,0,0,0,449,1,0
2,0,0,0,1,1,0,0,1,0,1579,3,0
3,0,0,1,1,0,0,0,3,0,1555,2,0
2,0,0,0,0,1,1,0,2,0,220,0,0
3,0,0,1,1,0,0,0,0,0,1811,1,0
5,0,0,4,1,0,1,0,1,0,461,0,0
1,0,0,0,0,1,0,0,2,0,2862,2,0
2,0,0,2,0,0,0,0,1,0,2173,1,0
4,0,0,4,0,1,1,0,2,0,2168,1,0
0,0,0,0,0,0,0,0,0,0,1985,2,0
2,0,0,0,1,1,1,0,3,0,331,3,0
2,0,0,1,1,0,1,0,0,0,2047,1,0
1,0,0,0,0,1,0,0,0,0,690,0,0
1,0,0,0,1,0,0,0,1,0,1465,1,0
2,0,0,0,0,1,0,0,0,0,1091,1,0
5,0,0,5,0,1,1,0,1,0,1899,3,0
5,0,0,0,1,0,0,0,2,0,2994,1,0
5,0,0,3,1,0,1,0,0,0,704,1,0
4,0,0,2,1,1,1,0,3,0,1274,0,0
0,0,0,0,0,1,1,0,3,0,316,1,0
0,0,0,0,0,0,1,0,2,0,2364,0,0
3,0,0,3,0,0,0,0,1,0,1133,1,0
5,0,0,5,1,1,1,0,0,0,2387,1,0
4,0,0,3,0,1,0,0,3,0,1632,3,0
5,0,0,5,0,1,1,0,3,0,1570,1,0
1,0,0,1,0,0,1,0,2,0,2623,0,0
1,0,0,1,1,0,0,0,3,0,1099,3,0
1,0,0,1,1,1,0,0,2,0,1114,1,0
1,0,0,1,1,1,1,0,3,0,229,0,0
4,0,0,0,0,0,0,0,0,0,894,1,0
2,0,0,2,1,0,0,0,1,0,2171,0,0
3,0,0,3,1,0,0,0,2,0,350,3,0
4,0,0,3,0,0,0,0,1,0,2282,2,0
1,0,0,0,1,1,1,0,3,0,639,2,0
3,0,0,3,0,1,0,0,2,0,1754,2,0
5,0,0,2,1,1,0,0,3,0,242,3,0
2,0,0,2,1,0,0,0,2,0,2483,3,0
1,0,0,1,0,0,1,0,3,0,1784,1,0
0,0,0,0,1,0,0,0,3,0,513,2,0
2,0,0,2,1,1,0,0,2,0,290,2,0
0,0,0,0,1,0,0,0,3,0,2971,1,0
1,0,0,0,0,0,1,0,3,0,821,3,0
4,0,0,2,0,1,0,0,2,0,148,1,0
1,0,0,0,0,0,1,0,2,0,1245,0,0
2,0,0,2,0,1,0,0,0,0,2950,3,0
5,0,0,0,1,1,0,0,2,0,1816,0,0
0,0,0,0,1,1,0,0,2,0,2027,3,0
4,0,0,0,0,1,1,0,1,0,2758,3,0
